code,lat,lon
FLMG,-15.2545,23.1623
FLMK,-13.6217,29.3849
FLML,-12.5652,28.2943
FLMO,-16.2881,27.5054
FLMP,-11.8994,31.4347
FLMU,-16.7766,25.1858
FLMW,-11.6540,24.4310
FLMZ,-15.8613,27.8283
FLN,-27.6703,-48.5525
FLNA,-15.9658,25.9333
FLND,-12.9972,28.6639
FLNL,-15.7650,26.4319
FLNY,-14.5686,30.8341
FLO,34.1854,-79.7239
FLOT,-14.9454,28.1157
FLP,36.2909,-92.5903
FLPA,-13.4400,25.7860
FLPE,-14.2167,31.2256
FLPK,-9.3697,30.1280
FLPO,-13.5760,24.2300
FLR,43.8086,11.2028
FLRO,-9.5268,31.2375
FLRU,-15.0830,29.6330
FLRZ,-15.7248,29.3035
FLS,-40.0917,147.9930
FLSE,-13.1980,30.2398
FLSH,-11.2009,31.7482
FLSJ,-11.2327,24.3164
FLSK,-12.9651,28.5156
FLSN,-16.1130,23.2982
FLSO,-12.9005,28.1499
FLSS,-17.4763,24.3061
FLSW,-12.1737,26.3651
FLT,62.4526,-157.9890
FLV,39.3683,-94.9147
FLW,39.4553,-31.1314
FLWA,-12.8549,27.0722
FLWB,-13.7664,27.5173
FLWC,-13.3535,26.6000
FLWD,-13.6454,25.4219
FLWE,-13.9642,24.4606
FLWF,-12.2184,27.4890
FLWG,-11.9127,25.6844
FLWW,-12.4504,32.2570
FLX,39.4991,-118.7490
FLY,38.9458,-104.5700
FLYA,-11.3653,29.5481
FLZ,1.5571,98.8871
FLZB,-13.5360,23.1056
FM43,-12.2561,49.2542
FMA,-31.4419,-64.2582
FMBI,-18.1958,49.3485
FMCH,-11.5337,43.2719
FMCI,-12.2981,43.7665
FMCV,-12.1310,44.4300
FMCZ,-12.8093,45.2818
FME,39.0854,-76.7594
FMEE,-20.8901,55.5189
FMEP,-21.3194,55.4225
FMFE,-18.9175,48.2182
FMFZ,-18.1958,49.3485
FMG,10.4186,-85.7827
FMH,41.6579,-70.5216
FMI,-5.8756,29.2500
FMM,47.9881,10.2382
FMMA,-19.0290,47.1718
FMMB,-17.6867,45.6239
FMMC,-20.3554,45.5434
FMME,-19.8392,47.0637
FMMG,-18.7013,44.6149
FMMH,-19.8330,48.8000
FMMI,-18.7969,47.4788
FMMJ,-17.4645,48.3267
FMMK,-18.8050,45.2735
FMML,-19.6867,44.5419
FMMN,-19.5628,45.4508
FMMO,-18.0500,44.0330
FMMP,-17.6546,48.2144
FMMQ,-19.5830,48.8030
FMMR,-17.8501,44.9205
FMMS,-17.0939,49.8158
FMMT,-18.1135,49.3923
FMMU,-17.4761,43.9728
FMMV,-20.2847,44.3176
FMMX,-18.7597,46.0541
FMMY,-19.3833,48.9500
FMMZ,-17.7954,48.4426
FMN,-5.2080,141.6988
FMNA,-12.3494,49.2917
FMNB,-14.5443,48.6914
FMNC,-16.1639,49.7738
FMND,-14.6517,49.6206
FMNE,-13.1884,48.9880
FMNF,-15.2000,48.4830
FMNG,-15.5843,47.6236
FMNH,-14.9994,50.3202
FMNK,-12.2561,49.2542
FMNL,-14.6295,47.7636
FMNM,-15.6668,46.3512
FMNN,-13.3121,48.3148
FMNO,-16.1017,45.3588
FMNP,-16.0719,47.6430
FMNQ,-16.7445,44.4825
FMNR,-15.4377,49.6891
FMNS,-14.2786,50.1747
FMNT,-16.7511,47.6190
FMNV,-13.3758,50.0028
FMNW,-14.8988,47.9939
FMNX,-15.8460,48.8347
FMNZ,-13.4848,48.6327
FMO,52.1338,7.6885
FMS,40.6591,-91.3278
FMSA,-21.8149,46.9140
FMSB,-21.6070,45.1360
FMSC,-21.0463,44.9404
FMSD,-25.0381,46.9561
FMSE,-23.2743,46.1250
FMSF,-21.4416,47.1117
FMSG,-22.8053,47.8206
FMSI,-22.4047,46.1649
FMSJ,-21.4261,44.3165
FMSK,-22.1197,48.0217
FMSL,-24.2357,45.3045
FMSM,-21.2018,48.3583
FMSN,-21.7000,43.7330
FMSR,-21.7538,43.3748
FMST,-23.3834,43.7285
FMSU,-23.3508,47.5817
FMSV,-23.7330,44.3890
FMSY,-24.6997,44.7342
FMSZ,-22.2964,44.5315
FMT,0.1926,73.1968
FMU,43.9828,-124.1110
FMY,26.5866,-81.8633
FMZ,40.5861,-97.5731
FMZJ,-17.0540,42.7193
FN17,-16.2384,14.3260
FN18,-14.7275,15.0140
FN19,-9.6531,13.2606
FNA,8.6164,-13.1955
FNAM,-7.8622,13.1161
FNB,53.6022,13.3060
FNBC,-6.2699,14.2470
FNBG,-12.6090,13.4037
FNBJ,-9.0507,13.4991
FNBL,-14.1051,21.4508
FNC,32.6978,-16.7746
FNCA,-5.5984,12.1881
FNCB,-8.1198,14.4990
FNCC,-10.1103,19.2873
FNCF,-8.7836,17.9897
FNCH,-7.3589,20.8047
FNCM,-8.1778,15.3832
FNCO,-9.4314,20.3116
FNCP,-9.7694,15.4553
FNCT,-12.4792,13.4869
FNCU,-9.9763,14.9179
FNCV,-15.1603,19.1561
FNCX,-8.3736,18.9236
FNCZ,-11.8931,22.9162
FND,6.1624,73.2875
FNDB,-6.9000,15.1330
FNDU,-7.4009,20.8185
FNE,-8.5493,147.0858
FNG,12.0389,0.3628
FNGI,-17.0435,15.6838
FNH,9.5844,37.3779
FNHU,-12.8089,15.7605
FNI,43.7574,4.4164
FNJ,39.2241,125.6700
FNJM,-14.6982,16.0701
FNKU,-12.4046,16.9474
FNL,40.4497,-105.0113
FNLB,-12.3712,13.5366
FNLK,-8.4423,20.7327
FNLM,-12.6389,22.5890
FNLU,-8.8584,13.2312
FNLZ,-9.1160,18.0493
FNMA,-9.5251,16.3124
FNME,-14.6576,17.7198
FNMO,-15.2612,12.1468
FNMQ,-6.0303,15.1369
FNNG,-7.7545,15.2877
FNNL,-12.7863,15.7745
FNO,3.4214,-73.7258
FNPA,-10.7220,13.7655
FNPB,-7.2890,15.9302
FNR,58.2544,-134.8980
FNSA,-9.6891,20.4319
FNSO,-6.1411,12.3718
FNSU,-11.1679,13.8475
FNT,42.9693,-83.7434
FNTE,-15.2164,16.0549
FNTO,-7.1464,14.2486
FNU,39.8953,8.6427
FNUA,-10.7158,22.2311
FNUB,-14.9248,13.5767
FNUE,-11.7681,19.8977
FNUG,-7.6031,15.0278
FNWK,-11.4264,15.1014
FNXA,-16.7554,14.9653
FNY,19.0184,-102.2850
FNZE,-7.2593,12.8624
FNZG,-7.7169,21.3582
FO03,-1.7733,13.0374
FO08,-1.7016,10.4097
FO10,-1.7016,10.4097
FOA,60.1219,-2.0534
FOB,39.4724,-123.7953
FOC,25.9293,119.6725
FOD,42.5526,-94.1912
FOE,38.9509,-95.6636
FOG,41.4336,15.5346
FOGA,-1.1397,13.9036
FOGB,-0.1075,11.9438
FOGE,-2.4000,11.3670
FOGF,-1.2783,10.6125
FOGG,-1.8931,11.9125
FOGI,-2.4552,10.9358
FOGJ,-0.1830,10.7500
FOGK,-1.1846,12.4413
FOGM,-1.8451,11.0567
FOGO,1.5431,11.5814
FOGQ,-0.6652,13.6731
FOGR,-0.7044,10.2457
FOGV,2.1524,12.1080
FOGW,-0.5450,9.4440
FOGX,-2.7853,10.0472
FOK,40.8437,-72.6318
FOM,5.6369,10.7508
FON,10.4693,-84.5791
FOO,3.4492,-73.5844
FOOB,2.0756,11.4932
FOOD,-1.5266,13.2513
FOOE,0.9767,13.9685
FOOG,-0.7117,8.7544
FOOH,-1.5747,9.2627
FOOI,-1.9308,9.3196
FOOK,0.5792,12.8909
FOOL,0.4590,9.4121
FOOM,0.7830,11.5500
FOON,-1.6562,13.4380
FOOR,-0.8267,12.7486
FOOS,-2.5373,9.7639
FOOT,-2.8885,10.9554
FOOY,-3.4584,10.6765
FOR,-26.3014,-58.2983
FOS,-30.8366,128.1128
FOT,40.5539,-124.1330
FOU,-1.2783,10.6125
FOY,8.3513,-10.2269
FOZ,47.7839,-93.6510
FPK,42.5745,-84.8114
FPO,26.5580,-78.6956
FPPR,1.6612,7.4111
FPR,27.4951,-80.3683
FPST,0.3782,6.7122
FPY,30.0693,-83.5806
FQ49,-21.1645,34.5607
FQAG,-16.1819,39.9452
FQBI,-25.2660,33.2386
FQBR,-19.7964,34.9076
FQCB,-14.8150,36.5300
FQCH,-19.1513,33.4290
FQD,35.4282,-81.9351
FQFU,-14.9186,33.6283
FQIA,-25.9971,32.9294
FQIB,-12.3502,40.6023
FQIN,-23.8764,35.4085
FQLC,-13.2740,35.2663
FQLU,-15.0331,40.6717
FQMA,-25.9208,32.5726
FQMD,-11.6729,39.5631
FQMP,-11.3618,40.3549
FQMR,-13.2251,37.5521
FQNC,-14.4882,40.7122
FQNP,-15.1056,39.2818
FQPB,-12.9933,40.5249
FQPO,-26.8269,32.8384
FQQL,-17.8555,36.8691
FQSG,-15.6027,32.7732
FQTT,-16.1048,33.6402
FQUG,-14.7046,34.3524
FQVL,-22.0184,35.3133
FQXA,-24.8929,33.7530
FR01,41.4920,13.7193
FR04,41.6485,13.2946
FR07,41.5126,13.2835
FR09,41.6770,13.7429
FRA,-31.4142,-62.1336
FRB,-33.3636,147.9350
FRC,-20.5922,-47.3829
FRD,48.5237,-123.0246
FRE,-8.1075,159.5770
FRG,40.7286,-73.4143
FRH,38.5062,-86.6369
FRI,39.0530,-96.7642
FRK,-4.5828,55.9449
FRL,44.1948,12.0701
FRM,43.6439,-94.4156
FRN,18.0759,-91.9157
FRO,-25.8281,-64.9681
FRQ,-5.2080,141.6988
FRR,-4.6105,141.9601
FRS,16.9137,-89.8661
FRT,-41.0517,-73.3511
FRU,-2.9858,133.5001
FRW,-21.1592,27.4688
FRY,43.9911,-70.9479
FRZ,51.1146,9.2860
FSA,23.9282,-104.5804
FSAL,-7.0048,52.7262
FSAS,-9.7422,46.5068
FSC,41.5018,9.0971
FSD,43.5855,-96.7412
FSDA,-5.4174,53.2955
FSDR,-5.6967,53.6558
FSE,47.5928,-95.7735
FSFA,-10.1096,51.1761
FSH,2.2696,97.9679
FSI,34.6498,-98.4022
FSIA,-4.6743,55.5218
FSK,37.7984,-94.7694
FSL,-18.1321,125.7873
FSM,35.3366,-94.3674
FSMA,-6.1774,53.1454
FSO,44.9403,-73.0975
FSP,46.7627,-56.1750
FSPL,-5.8636,55.3845
FSPP,-4.3193,55.6916
FSSA,-10.0614,47.7498
FSSB,-3.7237,55.2061
FSSC,-7.1346,56.2782
FSSD,-3.8021,55.6674
FSSF,-4.5828,55.9449
FSSR,-5.1172,53.3122
FST,30.9157,-102.9160
FSU,34.4834,-104.2170
FSW,40.6591,-91.3278
FSZ,34.7950,138.1910
FT14,9.3141,15.7865
FTA,18.4900,-96.3595
FTE,26.3982,-108.6120
FTFY,18.5279,20.1886
FTI,-14.2161,-169.4238
FTK,37.9071,-85.9721
FTN,28.9876,-111.0628
FTT,38.8381,-92.0026
FTTA,9.1444,18.3744
FTTB,10.2883,15.3796
FTTC,13.8470,20.8443
FTTD,8.6285,16.0742
FTTE,14.5519,20.8418
FTTF,17.1913,21.5035
FTTG,12.2109,21.4585
FTTH,9.3979,16.3125
FTTI,13.2398,18.3159
FTTJ,12.1337,15.0340
FTTK,12.3855,17.0710
FTTL,13.4436,14.7393
FTTM,12.1705,18.6756
FTTN,11.0340,20.2740
FTTP,9.3781,14.9250
FTTR,20.4481,16.5719
FTTS,10.4830,16.7170
FTTU,14.1456,15.3144
FTTY,17.9171,19.1111
FTTZ,21.4484,17.0533
FTU,-25.0381,46.9561
FTW,32.8199,-97.3608
FTX,-0.5246,15.9378
FTY,33.7791,-84.5214
FUB,-6.1518,150.6264
FUE,28.4527,-13.8638
FUG,-5.7169,142.6968
FUJ,32.6663,128.8330
FUK,33.5859,130.4510
FUL,-6.1518,150.6264
FUM,-6.3933,142.4408
FUMA,-6.3933,142.4408
FUN,-30.3792,-64.3797
FUO,3.3903,-73.6964
FUR,3.3731,-73.6133
FUT,-14.3116,-178.0665
FV76,-19.0108,30.0252
FV77,-16.9101,30.2423
FVA,-34.8235,-58.3163
FVAB,-18.1951,32.6753
FVAE,-16.6670,31.2330
FVBB,-22.1976,30.0128
FVBI,-17.6475,27.3169
FVBL,-21.9170,31.4670
FVBM,-16.8165,28.3448
FVBO,-18.2170,30.1330
FVBU,-20.0163,28.6229
FVCC,-17.4330,30.3000
FVCD,-15.9981,28.8991
FVCE,-17.5170,30.8500
FVCH,-20.2067,32.6283
FVCM,-18.3000,29.9794
FVCN,-16.7341,31.1220
FVCP,-17.7516,30.9247
FVCR,-17.6830,27.9000
FVCV,-19.0330,30.9000
FVCZ,-21.0081,31.5786
FVDA,-17.0049,30.8961
FVDE,-18.0932,26.7140
FVDU,-18.2830,31.4830
FVE,47.2855,-68.3128
FVED,-18.7670,29.7830
FVFA,-18.0974,25.8369
FVFG,-16.7045,28.6601
FVFI,-20.5358,29.2562
FVGB,-16.9583,30.3588
FVGD,-20.9000,29.0000
FVGG,-16.7481,28.9303
FVGM,-16.9101,30.2423
FVGO,-18.2387,28.9662
FVGR,-18.9775,32.4508
FVGT,-19.9830,30.5000
FVGW,-19.5494,29.7354
FVHA,-17.9318,31.0928
FVHP,-18.2000,31.7330
FVHY,-21.0500,31.6670
FVIP,-16.9071,30.8003
FVIT,-18.3000,29.8830
FVJN,-20.0163,28.6229
FVKB,-16.5198,28.8850
FVKK,-18.9328,29.8414
FVKW,-20.8000,31.8170
FVKZ,-20.9170,28.4830
FVL,-18.2978,128.4559
FVLA,-17.9330,30.9500
FVLG,-17.0000,29.6330
FVLK,-19.1233,27.2014
FVLS,-21.0611,31.8898
FVLU,-18.0830,27.8670
FVM,-0.3097,73.4350
FVMA,-18.1830,31.4670
FVMB,-16.1670,30.5670
FVMC,-18.7248,26.9565
FVMD,-16.7692,31.5598
FVMF,-18.7448,27.5468
FVMH,-21.2310,32.3336
FVMI,-18.3170,30.5867
FVMK,-17.7170,30.4170
FVML,-17.9604,27.1184
FVMN,-15.7687,29.3856
FVMS,-20.2170,32.3670
FVMT,-17.4319,32.1845
FVMU,-18.9975,32.6272
FVMV,-20.0553,30.8591
FVMW,-17.6500,31.8000
FVNY,-19.7330,32.4330
FVOT,-16.9848,32.6727
FVR,-15.1647,127.8401
FVRA,-20.2345,32.7975
FVRB,-21.1286,29.8719
FVRE,-16.9670,29.5670
FVRF,-16.3132,28.8982
FVRG,-17.9318,31.0928
FVRI,-16.8554,28.4270
FVRK,-16.1471,29.4158
FVRT,-21.2330,30.7330
FVSC,-17.6027,28.2643
FVSE,-17.9738,29.2266
FVSH,-20.2895,30.0882
FVSN,-21.3330,28.5170
FVSX,-18.1670,28.8500
FVSY,-16.6330,30.6500
FVTA,-16.8241,28.4432
FVTB,-16.9112,28.4261
FVTD,-19.9417,31.4259
FVTE,-17.1170,29.6170
FVTL,-19.4367,29.8619
FVTS,-19.7655,27.7665
FVTU,-21.9349,29.1963
FVWD,-18.6170,31.5830
FVWN,-18.6299,27.0210
FVWT,-18.3630,26.5198
FVX,37.3575,-78.4378
FVYB,-16.9467,30.4009
FVYT,-19.7000,28.8500
FVZC,-19.0290,29.7219
FVZK,-20.3355,31.4518
FWA,40.9789,-85.1945
FWB,36.6985,-93.4022
FWBG,-16.5784,35.1161
FWC,38.3786,-88.4127
FWCB,-10.4391,34.2461
FWCC,-11.8353,34.1645
FWCD,-10.5573,33.7971
FWCL,-15.6772,34.9723
FWCM,-14.3065,35.1315
FWCS,-13.3758,33.8645
FWCT,-9.7000,33.2670
FWDW,-12.5175,34.1319
FWH,32.7692,-97.4415
FWKA,-9.9536,33.8933
FWKG,-13.0146,33.4686
FWKI,-13.7894,33.7810
FWL,62.5093,-153.8923
FWLE,-13.9660,33.7018
FWLK,-12.0798,34.7363
FWLP,-13.0500,33.1500
FWMC,-13.8070,32.8948
FWMY,-14.0836,34.9197
FWMZ,-11.8830,33.6170
FWN,41.2002,-74.6230
FWNB,-16.4983,34.8642
FWQ,40.2097,-79.8314
FWS,32.5652,-97.3081
FWSJ,-16.9211,35.2527
FWSM,-13.7559,34.5842
FWSU,-16.2693,34.8772
FWTK,-14.2170,34.5330
FWUU,-11.4447,34.0118
FWZA,-15.3863,35.3836
FXBB,-29.4250,28.6670
FXE,26.1973,-80.1707
FXKA,-29.3637,28.5273
FXKB,-29.3803,28.4907
FXKY,-29.8845,28.3614
FXLK,-29.8908,28.6556
FXLR,-28.8556,28.0528
FXLS,-29.7556,28.3571
FXLT,-29.0093,28.8547
FXM,70.1895,-146.0209
FXMA,-29.8406,28.7767
FXMF,-29.8011,27.2436
FXMH,-30.1445,27.4708
FXMK,-29.2818,29.0728
FXML,-29.3334,29.1919
FXMM,-29.4563,27.5545
FXMN,-29.5451,28.2706
FXMP,-29.5864,28.6656
FXMS,-29.6780,28.8051
FXMT,-29.7830,28.7670
FXMU,-29.3028,27.5029
FXMV,-29.8147,28.8082
FXNH,-30.0670,27.8670
FXNK,-30.0217,28.1969
FXO,-14.8150,36.5300
FXPG,-29.0881,28.4972
FXQG,-30.4075,27.6933
FXQN,-30.1117,28.6719
FXSE,-29.9158,29.0388
FXSH,-29.7311,28.7679
FXSK,-30.0389,28.3703
FXSM,-29.8386,28.0600
FXSS,-29.2676,28.5523
FXST,-29.6170,28.7830
FXTA,-29.5228,28.6158
FXTB,-30.0514,28.4597
FXTK,-29.2330,28.8830
FXY,43.2347,-93.6241
FYAA,-27.9950,17.5966
FYAB,-26.7761,19.6331
FYAD,-25.3552,16.1051
FYAG,-24.4347,18.1044
FYAH,-21.2962,15.3965
FYAI,-21.8180,15.6206
FYAK,-28.4587,17.4645
FYAL,-24.8222,18.7622
FYAM,-23.6558,19.3517
FYAN,-24.1283,19.1146
FYAR,-22.4619,14.9793
FYAS,-26.6681,16.2931
FYAT,-23.0095,17.6864
FYAV,-28.1272,19.8379
FYBB,-23.4746,17.9480
FYBC,-26.5448,17.1816
FYBE,-24.6186,15.9977
FYBG,-18.1185,21.6233
FYBI,-26.3919,19.6872
FYBJ,-23.8750,17.9911
FYBK,-25.6994,18.0530
FYBM,-19.9923,17.1277
FYBO,-23.5499,18.3233
FYBR,-25.9823,17.8393
FYBT,-22.2667,19.9991
FYBY,-19.6079,15.4304
FYCC,-21.7624,13.9912
FYCV,-21.7331,18.5213
FYDC,-20.4317,14.1271
FYDN,-20.4510,14.2873
FYE,35.2077,-89.3945
FYEA,-19.8030,13.9282
FYEF,-17.0293,13.2103
FYEG,-21.6678,15.6711
FYEH,-17.4880,13.8368
FYEK,-21.7867,19.1061
FYEM,-22.8927,15.7014
FYEN,-17.4830,16.3220
FYEP,-19.4296,15.6769
FYER,-19.2964,14.5619
FYET,-22.1794,15.7559
FYG,38.5876,-90.9938
FYGB,-22.5044,18.9731
FYGC,-24.8564,18.8178
FYGF,-19.6022,18.1227
FYGK,-24.6300,15.9392
FYGL,-21.3261,16.0894
FYGO,-23.5443,15.0449
FYGT,-20.0279,15.0665
FYGV,-23.4589,17.4978
FYHH,-25.8636,16.8164
FYHI,-19.0285,16.4585
FYHM,-24.8894,16.1980
FYHN,-22.1034,14.3025
FYHO,-19.3864,13.1327
FYHS,-27.6244,17.6933
FYHV,-17.3771,12.2547
FYIA,-24.0883,17.9517
FYJ,37.5213,-76.7628
FYK,-4.6771,141.5666
FYKA,-21.8478,15.9028
FYKB,-28.0297,18.7385
FYKD,-20.9014,16.2078
FYKE,-25.6511,19.8781
FYKJ,-19.5206,14.8233
FYKM,-17.6343,24.1767
FYKN,-20.8670,16.6394
FYKR,-20.0625,16.7256
FYKS,-25.9346,19.1152
FYKT,-26.5398,18.1114
FYKU,-20.6500,13.8601
FYKW,-17.4387,13.2782
FYKX,-20.3662,15.0593
FYKY,-25.1220,16.2657
FYKZ,-23.2295,18.3867
FYLO,-21.7278,16.1958
FYLR,-18.9790,17.8613
FYLS,-18.1165,23.3935
FYLV,-23.5150,18.7895
FYLW,-25.0002,18.5329
FYLZ,-26.6874,15.2429
FYM,35.0597,-86.5640
FYMB,-24.6172,14.6972
FYME,-21.0233,16.4528
FYMG,-22.0106,17.3700
FYMH,-24.7705,16.9778
FYMI,-21.8704,14.0791
FYMK,-17.2708,11.7629
FYML,-24.6054,17.9254
FYMM,-21.5428,16.7987
FYMO,-18.8128,17.0594
FYMP,-21.7458,17.8872
FYMW,-19.3890,12.7438
FYN,46.8042,89.5120
FYNA,-18.8064,16.9272
FYNB,-22.0444,16.1789
FYNG,-19.3285,15.9150
FYOA,-17.8782,15.9526
FYOE,-18.0303,22.1897
FYOG,-28.5853,16.4464
FYOH,-17.8811,15.0762
FYOJ,-20.0753,16.1247
FYOM,-21.4150,15.9381
FYON,-22.0139,16.8975
FYOO,-19.1492,15.9119
FYOP,-18.0560,13.8521
FYOS,-17.7970,15.6993
FYOU,-18.6094,17.1497
FYOW,-20.4330,16.6608
FYPO,-23.6500,17.7300
FYRC,-17.4206,14.3717
FYRF,-26.7289,20.0333
FYRH,-23.3135,17.0420
FYRR,-20.5365,14.4283
FYRU,-17.9565,19.7194
FYSA,-27.8764,16.6478
FYSF,-19.1018,13.6479
FYSI,-17.9835,20.5347
FYSL,-24.8033,15.8911
FYSM,-22.6619,14.5681
FYSN,-22.1078,16.9797
FYSO,-23.9008,16.0047
FYSP,-24.3522,18.4333
FYSS,-24.5128,15.7467
FYST,-23.9678,18.5489
FYT,17.9171,19.1111
FYTE,-19.9721,13.0255
FYTF,-20.5442,14.3588
FYTK,-19.5850,20.4528
FYTM,-19.2621,17.7325
FYU,66.5717,-145.2500
FYUS,-21.2300,14.8669
FYV,36.0051,-94.1701
FYVF,-23.4333,18.2696
FYWB,-22.9793,14.6471
FYWD,-25.1169,16.0006
FYWE,-22.6049,17.0790
FYWH,-22.4799,17.4709
FYWI,-22.4053,18.4592
FYWL,-20.3304,17.5355
FYWN,-20.4869,17.3139
FYXX,-27.6597,17.8378
FYZR,-24.5249,16.2970
FZAA,-4.3857,15.4446
FZAB,-4.3267,15.3275
FZAD,-4.7909,14.9057
FZAE,-4.2170,15.5670
FZAF,-5.6000,15.3170
FZAG,-5.9306,12.3513
FZAH,-4.9830,12.9330
FZAJ,-5.8540,13.0640
FZAL,-4.9439,14.1233
FZAM,-5.7996,13.4404
FZAN,-5.5307,13.5788
FZAP,-5.4979,14.5288
FZAR,-5.4210,14.8169
FZAS,-5.1670,15.0000
FZAU,-5.7697,12.2510
FZAW,-5.5000,14.7000
FZAX,-4.8500,13.7670
FZAY,-5.6279,13.4237
FZBA,-1.9472,18.2858
FZBB,-3.4076,20.0841
FZBD,-3.4230,19.4197
FZBE,-3.6000,17.7830
FZBF,-3.1091,18.7863
FZBI,-2.7175,17.6857
FZBJ,-3.0072,16.9259
FZBK,-3.0667,18.6417
FZBL,-2.9702,17.1050
FZBN,-2.4646,16.4803
FZBO,-3.3113,17.3817
FZBP,-2.4907,20.0061
FZBQ,-3.3793,19.5963
FZBR,-2.4907,20.0061
FZBS,-3.2376,18.1340
FZBT,-1.4998,18.9285
FZBU,-2.5381,18.2447
FZBV,-2.7295,18.1069
FZBW,-1.8611,17.9610
FZCA,-5.0358,18.7856
FZCB,-4.9706,19.5787
FZCD,-4.4000,18.4670
FZCF,-7.3410,18.9892
FZCG,-7.6994,17.3423
FZCI,-5.4590,20.4622
FZCK,-7.6477,18.4962
FZCL,-4.2000,17.8330
FZCO,-5.2920,16.7749
FZCP,-5.7395,16.5875
FZCR,-4.1674,18.6989
FZCT,-4.1330,17.3000
FZCU,-3.3330,17.4670
FZCV,-4.7830,17.8500
FZCW,-4.2670,17.2670
FZCX,-4.6000,17.5830
FZCY,-4.0830,19.4330
FZDA,-5.5330,14.8500
FZDB,-5.6170,17.6000
FZDD,-6.4735,17.3373
FZDE,-6.3342,18.2141
FZDF,-6.8326,17.6959
FZDG,-5.9659,20.4359
FZDH,-4.4170,17.1670
FZDJ,-6.7638,21.1593
FZDK,-5.0330,17.6500
FZDL,-4.4500,17.4170
FZDM,-4.8000,17.5830
FZDN,-6.9178,16.9194
FZDO,-5.5330,17.6170
FZDP,-5.7000,19.7670
FZDQ,-7.2830,17.0330
FZDR,-1.2474,22.0078
FZDS,-4.4500,17.7830
FZDT,-6.1518,17.6025
FZDU,-5.8330,15.0000
FZDY,-3.8830,17.3500
FZEA,0.0226,18.2887
FZEI,-0.3095,18.9455
FZEM,-4.6830,18.2170
FZEN,1.2248,19.7881
FZEO,1.0170,20.6000
FZEP,1.3170,20.7000
FZER,1.2830,20.3330
FZFA,3.6266,18.6385
FZFC,2.1166,22.6473
FZFD,4.2527,20.9753
FZFE,3.6958,22.1501
FZFH,2.1170,23.2830
FZFJ,4.1768,19.8006
FZFK,3.2354,19.7713
FZFP,4.1570,21.6667
FZFQ,4.1061,19.2307
FZFR,1.6500,23.1500
FZFS,3.3616,20.2990
FZFT,2.9782,19.3511
FZFU,2.1833,22.4796
FZFW,2.4734,20.0914
FZG,31.6837,-83.2705
FZGA,2.1707,21.4969
FZGC,1.8500,23.1170
FZGE,2.3669,20.5130
FZGF,-0.5898,22.2998
FZGI,2.2725,22.8475
FZGN,-0.2867,20.8836
FZGT,-0.3170,19.0670
FZGV,-1.0481,23.3725
FZGX,-1.7227,20.6896
FZI,41.1908,-83.3945
FZIA,0.5175,25.1550
FZIC,0.4816,25.3380
FZIK,0.3330,25.5000
FZIR,0.7830,24.4670
FZIZ,1.1311,23.6023
FZJB,3.2330,29.5670
FZJC,3.5975,28.5767
FZJD,4.7172,27.6911
FZJF,3.8596,30.2537
FZJH,2.8276,27.5883
FZJI,2.9946,29.5478
FZJK,3.7149,29.7126
FZJN,-8.2084,24.7028
FZJR,2.7312,30.5333
FZKA,1.5657,30.2207
FZKB,3.6552,26.0833
FZKC,2.2932,31.0262
FZKF,1.8170,30.2330
FZKI,2.0330,24.8000
FZKJ,2.8181,24.7940
FZKN,2.7304,23.7935
FZKO,4.0290,25.8628
FZL,39.5946,47.1961
FZMA,-2.3090,28.8088
FZMB,0.1171,29.3130
FZMC,-2.9756,27.8689
FZMD,-2.5741,27.9901
FZMK,-2.6670,28.8000
FZMP,-4.3830,28.3500
FZMW,-2.6830,27.3330
FZNA,-1.6668,29.2380
FZNB,-1.3047,29.3739
FZNC,-1.1670,29.4170
FZNF,-0.1395,29.2417
FZNI,-0.7415,29.6245
FZNK,-0.8000,29.3670
FZNP,0.5750,29.4739
FZNQ,-1.3357,27.7285
FZNR,-0.7967,29.2897
FZNS,0.5102,29.4758
FZOA,-2.9192,25.9154
FZOB,-0.7625,26.6097
FZOC,-2.5500,26.6167
FZOD,-2.5780,26.7340
FZOE,-3.5936,26.7030
FZOF,-2.9000,27.3000
FZOG,-2.3166,27.5262
FZOH,-2.4670,26.8000
FZOJ,-0.8500,26.3330
FZOK,-4.5240,26.6002
FZOO,-2.6330,26.1000
FZOP,-1.3907,26.3481
FZOQ,-1.4831,26.4402
FZOR,-1.5330,26.5330
FZOS,-1.6384,27.0843
FZOT,-2.9330,27.5330
FZPB,-3.0456,28.1680
FZPC,-3.3569,27.8709
FZQA,-11.5915,27.5308
FZQC,-8.4008,28.9263
FZQD,-10.7500,26.6330
FZQF,-10.5303,26.3259
FZQG,-10.3552,28.6172
FZQH,-10.5500,27.8500
FZQJ,-10.7566,27.2155
FZQM,-10.7659,25.5057
FZQN,-10.5626,24.4168
FZQP,-10.6670,23.1742
FZQU,-9.9330,26.0000
FZQV,-8.6450,27.3450
FZRA,-7.2889,27.3944
FZRB,-7.0849,29.7371
FZRC,-7.5492,28.6731
FZRE,-7.7778,27.2159
FZRF,-5.8756,29.2500
FZRJ,-7.7172,29.8097
FZRK,-7.3236,29.1767
FZRL,-8.9330,27.1830
FZRM,-6.0830,26.9170
FZRN,-5.9511,28.0356
FZRO,-7.9278,28.5273
FZRQ,-5.3939,26.9899
FZSA,-8.6420,25.2529
